subject,body,label,subtype
Urgent - regulatory deadline on INV-84788,"Dear Preeti,

A regulatory deadline for INV-84788 ($6,200) is approaching. Non-compliance could result in fines for Nova Industries. Please process the required payment before close of business today.

Best regards,
Rohit Menon, Legal Department",bec,fake_legal_compliance_request
System migration - re-verify vendor payment info,"Good afternoon Priya,

As part of our ERP migration, we need you to re-confirm vendor payment details for Crestline Traders immediately, otherwise scheduled transfers may fail.

Sincerely,
Ashok Kapoor",bec,fake_it_password_reset
Need your help on something urgent,"Hi Aditya,

Are you at your desk? I need a favor done quietly - a payment of ₹7,15,750 needs to go out by end of business tomorrow for a deal I'm closing. Let me know you got this.

Regards,
Rohit Gupta, Silverline Corp",bec,fake_ceo_wire_request
Need this done discreetly,"Hello Swati,

This is a bit unusual, but I need gift cards purchased ($45,000 total) for a surprise for the team right away. Keep it between us for now.

Thanks,
Amit Chatterjee, Summit Logistics",bec,fake_executive_gift_card_request
Quick request - within the next 2 hours,"Dear Anita,

I'm currently in a board meeting and can't talk right now. I need you to process a wire transfer of ₹4,85,000 to a new vendor account within the next 2 hours. I'll send the account details separately - please confirm you're available to action this now.

Best regards,
Rajesh Saxena
CEO, Vertex Solutions",bec,fake_ceo_wire_request
Refund processing - action needed on INV-15875,"Dear Neha,

To process refund INV-15875 ($18,500), please verify your banking information within the next 2 hours. Delays may result in forfeiture of the refund.

Sincerely,
Deepa Desai",bec,fake_tax_refund_request
Action required: verify your payment credentials,"Dear Aditya,

Our finance system flagged your account for a routine security check. Please confirm the banking details on file right away to avoid processing delays on upcoming payments.

Regards,
IT Support, Vertex Solutions",bec,fake_it_password_reset
Notice: Summit Logistics banking details updated,"Dear Vivek,

We're writing to inform you that Summit Logistics's primary banking relationship has moved to SBI. Please update your vendor records and direct all future payments for INV-58712 there immediately.

Sincerely,
Finance Team, Summit Logistics",bec,fake_supplier_bank_change
System migration - re-verify vendor payment info,"Hello Alok,

As part of our ERP migration, we need you to re-confirm vendor payment details for Vertex Solutions before end of day, otherwise scheduled transfers may fail.

Sincerely,
Preeti Trivedi",bec,fake_it_password_reset
Strictly confidential - do not discuss,"Dear Divya,

We are finalizing a confidential acquisition and need $45,000 wired within the next 2 hours to close the deal. Absolute discretion is required - do not discuss this with anyone outside this thread.

Regards,
Nisha Verma, Falcon Enterprises",bec,fake_merger_acquisition_secrecy
Compliance action required - INV-71792,"Good afternoon Swati,

Our compliance review flagged an outstanding settlement (INV-71792, $29,300) that must be resolved within the next 2 hours to avoid regulatory penalties for Summit Logistics. Please action this personally.

Sincerely,
Vikram Malhotra",bec,fake_legal_compliance_request
System migration - re-verify vendor payment info,"Good afternoon Meera,

As part of our ERP migration, we need you to re-confirm vendor payment details for Apex Dynamics before end of day, otherwise scheduled transfers may fail.

Best regards,
Suresh Bansal",bec,fake_it_password_reset
Final reminder before escalation - INV-33988,"Good afternoon Arjun,

Despite previous reminders, INV-33988 (₹18,90,000) remains unpaid. Please settle this within the next 2 hours to avoid the matter being escalated to our collections team at Apex Dynamics.

Sincerely,
Deepa Nair",bec,fake_vendor_payment_reminder
Time-sensitive legal matter - your action needed,"Good morning Rajesh,

I'm assisting Alok Rao on a confidential legal matter regarding BlueRidge Textiles. We need a payment of ₹22,30,000 processed before close of business today to settle this before it escalates. Please treat this as strictly confidential.

Best regards,
Legal Counsel",bec,fake_legal_compliance_request
Action required: verify your payment credentials,"Hi Pooja,

Our finance system flagged your account for a routine security check. Please confirm the banking details on file before close of business today to avoid processing delays on upcoming payments.

Best regards,
IT Support, Nova Industries",bec,fake_it_password_reset
Updated payment details for INV-42707,"Good morning Neha,

Please note that our banking details have changed. For invoice INV-42707 (amount ₹2,75,500), kindly remit payment to our new account at Bank of Baroda going forward. Let us know once the transfer is complete.

Best regards,
Accounts Team, Meridian Exports",bec,vendor_invoice_fraud
Quick favor - by end of business tomorrow,"Good morning Karan,

I'm tied up in meetings all day. Can you pick up a few gift cards worth $45,000 for a client appreciation event? I'll reimburse you by end of business tomorrow. Send me the codes once purchased.

Best regards,
Meera Mehta",bec,fake_executive_gift_card_request
Final reminder before escalation - INV-57399,"Hi Vikram,

Despite previous reminders, INV-57399 ($18,500) remains unpaid. Please settle this by end of business tomorrow to avoid the matter being escalated to our collections team at Silverline Corp.

Best regards,
Arjun Trivedi",bec,fake_vendor_payment_reminder
Refund processing - action needed on INV-23388,"Good morning Naveen,

To process refund INV-23388 (₹2,75,500), please verify your banking information urgently, within the hour. Delays may result in forfeiture of the refund.

Thanks,
Priya Joshi",bec,fake_tax_refund_request
Reminder: INV-73400 payment pending,"Good morning Rahul,

This is a friendly reminder that invoice INV-73400 (₹22,30,000) from Summit Logistics is still pending payment. Kindly process this right away using the account details previously shared, and send confirmation once done.

Sincerely,
Suresh Sharma",bec,fake_vendor_payment_reminder
Need this done discreetly,"Hi Neha,

This is a bit unusual, but I need gift cards purchased (₹9,60,000 total) for a surprise for the team before close of business today. Keep it between us for now.

Sincerely,
Priya Malhotra, Falcon Enterprises",bec,fake_executive_gift_card_request
Urgent: banking portal access expiring,"Hi Priya,

Your access to the banking portal expires without delay. Please re-authenticate and confirm outstanding payment instructions before access is revoked.

Best,
IT Team",bec,fake_it_password_reset
Outstanding invoice INV-54442 - payment overdue,"Dear Preeti,

Invoice INV-54442 for $12,800 remains outstanding. Please process payment urgently, within the hour to our updated beneficiary account (details attached) to avoid service disruption.

Sincerely,
Naveen Rao
Summit Logistics",bec,vendor_invoice_fraud
Reminder: INV-55232 payment pending,"Hello Manish,

This is a friendly reminder that invoice INV-55232 (₹2,75,500) from Summit Logistics is still pending payment. Kindly process this by end of business tomorrow using the account details previously shared, and send confirmation once done.

Thanks,
Vivek Verma",bec,fake_vendor_payment_reminder
Notice: Vertex Solutions banking details updated,"Good afternoon Anita,

We're writing to inform you that Vertex Solutions's primary banking relationship has moved to Kotak Mahindra Bank. Please update your vendor records and direct all future payments for INV-65883 there before close of business today.

Regards,
Finance Team, Vertex Solutions",bec,fake_supplier_bank_change
"Your tax refund of ₹22,30,000 is pending","Good afternoon Aditya,

Our records show a pending refund of ₹22,30,000 owed to Orion Manufacturing. Please confirm your account details without delay so we can process this before the deadline.

Thanks,
Finance Office",bec,fake_tax_refund_request
Service disconnection notice - INV-82015,"Good afternoon Priya,

Horizon Trading Co's account shows an overdue balance of $45,000 on INV-82015. Services will be disconnected unless payment is made before close of business today. Please settle immediately to avoid disruption.

Thanks,
Billing Department",bec,fake_overdue_utility_payment
Service disconnection notice - INV-40069,"Good afternoon Shreya,

BlueRidge Textiles's account shows an overdue balance of ₹2,75,500 on INV-40069. Services will be disconnected unless payment is made right away. Please settle immediately to avoid disruption.

Best regards,
Billing Department",bec,fake_overdue_utility_payment
Confidential - handle personally,"Hello Rahul,

This is confidential, please don't discuss it with anyone else on the team yet. I need $45,000 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this before end of day?

Best,
Karan Kapoor",bec,fake_ceo_wire_request
